Chr;start;end;depth
Chr1;130864;130865;373
Chr1;130865;130866;372
Chr1;130866;130867;364
Chr1;130867;130868;367
Chr1;130868;130869;320
Chr1;130869;130870;372
Chr1;130870;130872;378
Chr1;130872;130873;372
Chr1;130873;130874;368
Chr1;130874;130875;350
Chr1;130875;130876;377
Chr1;130876;130877;373
Chr1;130877;130878;367
Chr1;130878;130879;348
Chr1;130879;130880;374
Chr1;130880;130881;371
Chr1;130881;130882;332
Chr1;130882;130883;373
Chr1;130883;130884;346
Chr1;130884;130885;373
Chr1;130885;130886;339
Chr1;130886;130887;378
Chr1;130887;130888;375
Chr1;130888;130889;348
Chr1;130889;130890;371
Chr1;130890;130891;340
Chr1;130891;130892;378
Chr1;130892;130893;377
Chr1;130893;130894;346
Chr1;130894;130895;376
Chr1;130895;130896;377
Chr1;130896;130897;372
Chr1;130897;130898;364
Chr1;130898;130899;366
Chr1;130899;130900;347
Chr1;130900;130901;377
Chr1;130901;130902;368
Chr1;130902;130903;364
Chr1;130903;130904;370
Chr1;130904;130905;364
Chr1;130905;130906;372
Chr1;130906;130907;359
Chr1;130907;130908;374
Chr1;130908;130909;366
Chr1;130909;130910;373
Chr1;130910;130911;350
Chr1;130911;130912;373
Chr1;130912;130913;338
Chr1;130913;130914;377
Chr1;130914;130915;369
Chr1;130915;130916;301
Chr1;130916;130917;367
Chr1;130917;130918;375
Chr1;130918;130919;378
Chr1;130919;130920;376
Chr1;130920;130921;375
Chr1;130921;130922;377
Chr1;130922;130923;331
Chr1;130923;130924;370
Chr1;130924;130925;375
Chr1;130925;130926;369
Chr1;130926;130927;349
Chr1;130927;130928;374
Chr1;130928;130929;366
Chr1;130929;130930;345
Chr1;130930;130931;368
Chr1;130931;130932;338
Chr1;130932;130933;377
Chr1;130933;130934;366
Chr1;130934;130935;374
Chr1;130935;130936;363
Chr1;130936;130937;360
Chr1;130937;130938;375
Chr1;130938;130939;337
Chr1;130939;130940;376
Chr1;130940;130941;371
Chr1;130941;130942;348
Chr1;130942;130943;376
Chr1;130943;130944;374
Chr1;130944;130945;366
Chr1;130945;130946;372
Chr1;130946;130947;373
Chr1;130947;130948;347
Chr1;130948;130949;373
Chr1;130949;130950;350
Chr1;130950;130951;378
Chr1;130951;130953;373
Chr1;130953;130954;366
Chr1;130954;130955;369
Chr1;130955;130956;338
Chr1;130956;130957;377
Chr1;130957;130958;374
Chr1;130958;130959;352
Chr1;130959;130960;376
Chr1;130960;130961;377
Chr1;130961;130962;368
Chr1;130962;130963;359
Chr1;130963;130964;379
Chr1;130964;130965;377
Chr1;130965;130966;372
Chr1;130966;130967;363
Chr1;130967;130968;376
Chr1;130968;130969;328
Chr1;130969;130970;372
Chr1;130970;130971;378
Chr1;130971;130972;379
Chr1;130972;130974;376
Chr1;130974;130975;356
Chr1;130975;130976;373
Chr1;130976;130977;327
Chr1;130977;130978;375
Chr1;130978;130979;376
Chr1;130979;130980;378
Chr1;130980;130981;376
Chr1;130981;130982;368
Chr1;130982;130983;370
Chr1;130983;130984;376
Chr1;130984;130985;317
Chr1;130985;130987;376
Chr1;130987;130988;350
Chr1;130988;130989;373
Chr1;130989;130990;367
Chr1;130990;130991;326
Chr1;130991;130992;374
Chr1;130992;130993;377
Chr1;130993;130994;367
Chr1;130994;130995;334
Chr1;130995;130996;377
Chr1;130996;130998;378
Chr1;130998;130999;368
Chr1;130999;131000;369
Chr1;131000;131001;327
Chr1;131001;131002;375
Chr1;131002;131003;373
Chr1;131003;131004;353
Chr1;131004;131005;374
Chr1;131005;131006;320
Chr1;131006;131007;377
Chr1;131007;131008;365
Chr1;131008;131009;344
Chr1;131009;131010;377
Chr1;131010;131011;362
Chr1;131011;131012;361
Chr1;131012;131013;368
Chr1;131013;131014;360
Chr1;131014;131015;345
Chr1;131015;131016;375
Chr1;131016;131017;363
Chr1;131017;131018;344
Chr1;131018;131019;377
Chr1;131019;131020;370
Chr1;131020;131021;367
Chr1;131021;131022;350
Chr1;131022;131023;377
Chr1;131023;131024;373
Chr1;131024;131025;368
Chr1;131025;131026;374
Chr1;131026;131027;375
Chr1;131027;131028;360
Chr1;131028;131029;364
Chr1;131029;131030;373
Chr1;131030;131031;362
Chr1;131031;131032;346
Chr1;131032;131033;375
Chr1;131033;131034;374
Chr1;131034;131035;353
Chr1;131035;131036;373
Chr1;131036;131037;376
Chr1;131037;131038;370
Chr1;131038;131039;368
Chr1;131039;131040;373
Chr1;131040;131041;358
Chr1;131041;131042;359
Chr1;131042;131043;370
Chr1;131043;131044;374
Chr1;131044;131045;332
Chr1;131045;131046;375
Chr1;131046;131047;361
Chr1;131047;131048;342
Chr1;131048;131049;376
Chr1;131049;131050;355
Chr1;131050;131051;378
Chr1;131051;131052;370
Chr1;131052;131053;307
Chr1;131053;131054;365
Chr1;131054;131055;379
Chr1;131055;131056;377
Chr1;131056;131057;370
Chr1;131057;131058;325
Chr1;131058;131059;378
Chr1;131059;131060;377
Chr1;131060;131061;373
Chr1;131061;131062;365
Chr1;131062;131063;377
Chr1;131063;131064;339
Chr1;131064;131065;377
Chr1;131065;131066;376
Chr1;131066;131067;360
Chr1;131067;131068;352
Chr1;131068;131069;373
Chr1;131069;131070;370
Chr1;131070;131071;353
Chr1;131071;131072;377
Chr1;131072;131073;374
Chr1;131073;131074;362
Chr1;131074;131075;377
Chr1;131075;131076;375
Chr1;131076;131077;364
Chr1;131077;131078;352
Chr1;131078;131079;367
Chr1;131079;131080;372
Chr1;131080;131081;338
Chr1;131081;131082;371
Chr1;131082;131083;359
Chr1;131083;131084;365
Chr1;131084;131085;362
Chr1;131085;131086;366
Chr1;131086;131087;292
Chr1;131087;131088;362
Chr1;131088;131089;370
Chr1;131089;131090;374
Chr1;131090;131091;371
Chr1;131091;131092;372
Chr1;131092;131093;367
Chr1;131093;131094;369
Chr1;131094;131095;364
Chr1;131095;131096;324
Chr1;131096;131097;367
Chr1;131097;131098;371
Chr1;131098;131099;352
Chr1;131099;131100;297
Chr1;131100;131101;362
Chr1;131101;131103;374
Chr1;131103;131105;373
Chr1;131105;131106;372
Chr1;131106;131107;369
Chr1;131107;131108;330
Chr1;131108;131109;371
Chr1;131109;131110;370
Chr1;131110;131111;345
Chr1;131111;131112;371
Chr1;131112;131113;365
Chr1;131113;131114;355
Chr1;131114;131115;344
Chr1;131115;131116;370
Chr1;131116;131117;352
Chr1;131117;131118;371
Chr1;131118;131119;360
Chr1;131119;131120;367
Chr1;131120;131121;361
Chr1;131121;131122;363
Chr1;131122;131123;374
Chr1;131123;131125;369
Chr1;131125;131126;372
Chr1;131126;131128;368
Chr1;131128;131129;378
Chr1;131129;131130;370
Chr1;131130;131131;366
Chr1;131131;131133;371
Chr1;131133;131134;370
Chr1;131134;131135;351
Chr1;131135;131136;375
Chr1;131136;131137;365
Chr1;131137;131138;335
Chr1;131138;131139;372
Chr1;131139;131141;379
Chr1;131141;131142;371
Chr1;131142;131143;348
Chr1;131143;131144;379
Chr1;131144;131145;377
Chr1;131145;131146;373
Chr1;131146;131147;349
Chr1;131147;131148;379
Chr1;131148;131149;370
Chr1;131149;131150;351
Chr1;131150;131151;378
Chr1;131151;131152;373
Chr1;131152;131153;354
Chr1;131153;131154;379
Chr1;131154;131155;378
Chr1;131155;131156;357
Chr1;131156;131157;370
Chr1;131157;131158;355
Chr1;131158;131160;358
Chr1;131160;131161;370
Chr1;131161;131162;354
Chr1;131162;131163;351
Chr1;131163;131164;370
Chr1;131164;131165;350
Chr1;131165;131166;365
Chr1;131166;131167;340
Chr1;131167;131168;371
Chr1;131168;131169;368
Chr1;131169;131170;360
Chr1;131170;131171;336
Chr1;131171;131172;367
Chr1;131172;131173;366
Chr1;131173;131174;337
Chr1;131174;131175;366
Chr1;131175;131176;363
Chr1;131176;131177;342
Chr1;131177;131178;364
Chr1;131178;131179;354
Chr1;131179;131180;311
Chr1;131180;131181;365
Chr1;131181;131182;366
Chr1;131182;131183;358
Chr1;131183;131184;351
Chr1;131184;131185;343
Chr1;131185;131186;360
Chr1;131186;131187;353
Chr1;131187;131188;360
Chr1;131188;131189;338
Chr1;131189;131190;357
Chr1;131190;131191;323
Chr1;131191;131193;361
Chr1;131193;131194;356
Chr1;131194;131195;353
Chr1;131195;131196;335
Chr1;131196;131197;360
Chr1;131197;131199;355
Chr1;131199;131200;356
Chr1;131200;131201;341
Chr1;131201;131202;350
Chr1;131202;131203;328
Chr1;131203;131204;357
Chr1;131204;131205;355
Chr1;131205;131207;349
Chr1;131207;131208;342
Chr1;131208;131209;344
Chr1;131209;131210;350
Chr1;131210;131211;339
Chr1;131211;131212;353
Chr1;131212;131213;348
Chr1;131213;131215;353
Chr1;131215;131216;351
Chr1;131216;131217;353
Chr1;131217;131218;330
Chr1;131218;131219;360
Chr1;131219;131220;355
Chr1;131220;131221;352
Chr1;131221;131222;351
Chr1;131222;131223;348
Chr1;131223;131224;358
Chr1;131224;131225;356
Chr1;131225;131226;360
Chr1;131226;131227;358
Chr1;131227;131228;355
Chr1;131228;131229;353
Chr1;131229;131230;359
Chr1;131230;131231;361
Chr1;131231;131232;353
Chr1;131232;131233;347
Chr1;131233;131234;360
Chr1;131234;131235;350
Chr1;131235;131236;362
Chr1;131236;131237;350
Chr1;131237;131238;337
Chr1;131238;131239;363
Chr1;131239;131240;355
Chr1;131240;131241;360
Chr1;131241;131242;340
Chr1;131242;131243;358
Chr1;131243;131244;336
Chr1;131244;131246;362
Chr1;131246;131247;354
Chr1;131247;131249;350
Chr1;131249;131250;353
Chr1;131250;131251;351
Chr1;131251;131252;349
Chr1;131252;131253;345
Chr1;131253;131254;353
Chr1;131254;131255;357
Chr1;131255;131256;355
Chr1;131256;131257;341
Chr1;131257;131258;351
Chr1;131258;131259;340
Chr1;131259;131260;362
Chr1;131260;131261;359
Chr1;131261;131262;341
Chr1;131262;131263;359
Chr1;131263;131264;356
Chr1;131264;131265;349
Chr1;131265;131266;357
Chr1;131266;131267;353
Chr1;131267;131268;350
Chr1;131268;131269;330
Chr1;131269;131270;362
Chr1;131270;131271;354
Chr1;131271;131272;357
Chr1;131272;131273;349
Chr1;131273;131274;350
Chr1;131274;131275;341
Chr1;131275;131276;356
Chr1;131276;131277;327
Chr1;131277;131278;359
Chr1;131278;131279;361
Chr1;131279;131280;355
Chr1;131280;131281;349
Chr1;131281;131282;348
Chr1;131282;131283;350
Chr1;131283;131284;352
Chr1;131284;131285;354
Chr1;131285;131286;344
Chr1;131286;131287;355
Chr1;131287;131288;330
Chr1;131288;131289;360
Chr1;131289;131290;363
Chr1;131290;131291;356
Chr1;131291;131292;322
Chr1;131292;131293;360
Chr1;131293;131294;359
Chr1;131294;131295;357
Chr1;131295;131296;294
Chr1;131296;131297;343
Chr1;131297;131298;358
Chr1;131298;131299;362
Chr1;131299;131300;363
Chr1;131300;131301;361
Chr1;131301;131302;358
Chr1;131302;131303;351
Chr1;131303;131304;355
Chr1;131304;131305;304
Chr1;131305;131306;358
Chr1;131306;131307;362
Chr1;131307;131308;360
Chr1;131308;131309;346
Chr1;131309;131310;341
Chr1;131310;131311;336
Chr1;131311;131313;358
Chr1;131313;131314;348
Chr1;131314;131315;351
Chr1;131315;131316;356
Chr1;131316;131317;353
Chr1;131317;131318;341
Chr1;131318;131319;358
Chr1;131319;131320;326
Chr1;131320;131321;361
Chr1;131321;131322;360
Chr1;131322;131323;320
Chr1;131323;131324;357
Chr1;131324;131325;362
Chr1;131325;131326;358
Chr1;131326;131327;321
Chr1;131327;131328;361
Chr1;131328;131329;359
Chr1;131329;131330;350
Chr1;131330;131331;352
Chr1;131331;131332;349
Chr1;131332;131333;352
Chr1;131333;131334;350
Chr1;131334;131335;348
Chr1;131335;131336;357
Chr1;131336;131337;355
Chr1;131337;131338;356
Chr1;131338;131339;337
Chr1;131339;131340;362
Chr1;131340;131341;357
Chr1;131341;131342;349
Chr1;131342;131344;358
Chr1;131344;131345;362
Chr1;131345;131346;346
Chr1;131346;131347;303
Chr1;131347;131348;358
Chr1;131348;131349;362
Chr1;131349;131350;354
Chr1;131350;131351;343
Chr1;131351;131352;362
Chr1;131352;131353;348
Chr1;131353;131354;353
Chr1;131354;131355;317
Chr1;131355;131356;361
Chr1;131356;131357;363
Chr1;131357;131358;362
Chr1;131358;131359;351
Chr1;131359;131360;343
Chr1;131360;131361;340
Chr1;131361;131362;362
Chr1;131362;131363;359
Chr1;131363;131364;357
Chr1;131364;131365;350
Chr1;131365;131367;355
Chr1;131367;131368;351
Chr1;131368;131369;349
Chr1;131369;131370;338
Chr1;131370;131371;360
Chr1;131371;131372;321
Chr1;131372;131373;360
Chr1;131373;131374;363
Chr1;131374;131375;353
Chr1;131375;131376;360
Chr1;131376;131377;351
Chr1;131377;131378;358
Chr1;131378;131379;329
Chr1;131379;131380;362
Chr1;131380;131381;356
Chr1;131381;131382;359
Chr1;131382;131383;344
Chr1;131383;131385;339
Chr1;131385;131386;362
Chr1;131386;131387;358
Chr1;131387;131388;360
Chr1;131388;131389;355
Chr1;131389;131390;353
Chr1;131390;131391;360
Chr1;131391;131392;325
Chr1;131392;131394;361
Chr1;131394;131395;360
Chr1;131395;131396;340
Chr1;131396;131397;357
Chr1;131397;131398;309
Chr1;131398;131399;358
Chr1;131399;131400;361
Chr1;131400;131401;357
Chr1;131401;131402;355
Chr1;131402;131403;297
Chr1;131403;131404;353
Chr1;131404;131405;366
Chr1;131405;131407;365
Chr1;131407;131408;355
Chr1;131408;131409;334
Chr1;131409;131410;363
Chr1;131410;131411;354
Chr1;131411;131412;356
Chr1;131412;131413;333
Chr1;131413;131414;361
Chr1;131414;131415;357
Chr1;131415;131416;353
Chr1;131416;131417;354
Chr1;131417;131418;360
Chr1;131418;131419;355
Chr1;131419;131420;350
Chr1;131420;131421;345
Chr1;131421;131422;347
Chr1;131422;131423;358
Chr1;131423;131424;309
Chr1;131424;131425;363
Chr1;131425;131426;366
Chr1;131426;131427;363
Chr1;131427;131428;308
Chr1;131428;131429;358
Chr1;131429;131430;363
Chr1;131430;131431;362
Chr1;131431;131432;357
Chr1;131432;131433;318
Chr1;131433;131435;361
Chr1;131435;131436;346
Chr1;131436;131437;360
Chr1;131437;131438;281
Chr1;131438;131439;346
Chr1;131439;131440;360
Chr1;131440;131441;364
Chr1;131441;131443;362
Chr1;131443;131444;359
Chr1;131444;131445;320
Chr1;131445;131446;364
Chr1;131446;131447;366
Chr1;131447;131448;360
Chr1;131448;131449;344
Chr1;131449;131450;365
Chr1;131450;131451;357
Chr1;131451;131452;352
Chr1;131452;131453;363
Chr1;131453;131454;365
Chr1;131454;131455;337
Chr1;131455;131456;362
Chr1;131456;131457;352
Chr1;131457;131458;358
Chr1;131458;131459;330
Chr1;131459;131460;366
Chr1;131460;131461;360
Chr1;131461;131462;354
Chr1;131462;131463;356
Chr1;131463;131464;350
Chr1;131464;131465;361
Chr1;131465;131466;352
Chr1;131466;131467;355
Chr1;131467;131468;362
Chr1;131468;131469;355
Chr1;131469;131470;351
Chr1;131470;131471;363
Chr1;131471;131472;354
Chr1;131472;131473;351
Chr1;131473;131475;356
Chr1;131475;131476;353
Chr1;131476;131477;363
Chr1;131477;131478;343
Chr1;131478;131479;364
Chr1;131479;131480;357
Chr1;131480;131481;356
Chr1;131481;131482;337
Chr1;131482;131485;364
Chr1;131485;131486;352
Chr1;131486;131487;365
Chr1;131487;131488;359
Chr1;131488;131489;329
Chr1;131489;131490;363
Chr1;131490;131491;364
Chr1;131491;131492;363
Chr1;131492;131493;340
Chr1;131493;131494;364
Chr1;131494;131495;358
Chr1;131495;131496;318
Chr1;131496;131497;362
Chr1;131497;131498;365
Chr1;131498;131499;355
Chr1;131499;131500;308
Chr1;131500;131501;357
Chr1;131501;131502;366
Chr1;131502;131503;364
Chr1;131503;131504;361
Chr1;131504;131505;290
Chr1;131505;131506;343
Chr1;131506;131507;361
Chr1;131507;131509;364
Chr1;131509;131510;362
Chr1;131510;131511;355
Chr1;131511;131512;357
Chr1;131512;131513;352
Chr1;131513;131514;356
Chr1;131514;131515;349
Chr1;131515;131516;356
Chr1;131516;131517;354
Chr1;131517;131518;356
Chr1;131518;131519;363
Chr1;131519;131520;342
Chr1;131520;131521;355
Chr1;131521;131522;298
Chr1;131522;131523;359
Chr1;131523;131524;365
Chr1;131524;131526;364
Chr1;131526;131527;363
Chr1;131527;131528;336
Chr1;131528;131529;363
Chr1;131529;131530;360
Chr1;131530;131531;328
Chr1;131531;131533;364
Chr1;131533;131534;359
Chr1;131534;131535;311
Chr1;131535;131536;361
Chr1;131536;131537;366
Chr1;131537;131538;359
Chr1;131538;131539;353
Chr1;131539;131540;352
Chr1;131540;131541;363
Chr1;131541;131542;285
Chr1;131542;131543;356
Chr1;131543;131546;365
Chr1;131546;131547;364
Chr1;131547;131548;338
Chr1;131548;131549;361
Chr1;131549;131550;330
Chr1;131550;131551;358
Chr1;131551;131552;334
Chr1;131552;131553;362
Chr1;131553;131554;355
Chr1;131554;131555;349
Chr1;131555;131556;354
Chr1;131556;131557;356
Chr1;131557;131558;345
Chr1;131558;131559;332
Chr1;131559;131560;364
Chr1;131560;131561;365
Chr1;131561;131562;359
Chr1;131562;131563;351
Chr1;131563;131564;357
Chr1;131564;131565;347
Chr1;131565;131566;362
Chr1;131566;131567;333
Chr1;131567;131568;351
Chr1;131568;131569;357
Chr1;131569;131570;350
Chr1;131570;131571;351
Chr1;131571;131572;346
Chr1;131572;131573;356
Chr1;131573;131574;360
Chr1;131574;131575;355
Chr1;131575;131576;358
Chr1;131576;131577;351
Chr1;131577;131578;349
Chr1;131578;131579;354
Chr1;131579;131580;329
Chr1;131580;131581;363
Chr1;131581;131583;354
Chr1;131583;131584;339
Chr1;131584;131585;357
Chr1;131585;131586;353
Chr1;131586;131587;349
Chr1;131587;131588;348
Chr1;131588;131589;351
Chr1;131589;131590;339
Chr1;131590;131591;366
Chr1;131591;131592;343
Chr1;131592;131593;365
Chr1;131593;131594;357
Chr1;131594;131595;318
Chr1;131595;131596;368
Chr1;131596;131597;371
Chr1;131597;131598;363
Chr1;131598;131599;360
Chr1;131599;131600;351
Chr1;131600;131602;363
Chr1;131602;131603;360
Chr1;131603;131604;344
Chr1;131604;131605;364
Chr1;131605;131606;322
Chr1;131606;131607;368
Chr1;131607;131608;371
Chr1;131608;131609;355
Chr1;131609;131610;368
Chr1;131610;131611;367
Chr1;131611;131612;356
Chr1;131612;131613;311
Chr1;131613;131614;361
Chr1;131614;131615;370
Chr1;131615;131616;371
Chr1;131616;131617;369
Chr1;131617;131618;366
Chr1;131618;131619;371
Chr1;131619;131620;365
Chr1;131620;131621;341
Chr1;131621;131622;371
Chr1;131622;131623;368
Chr1;131623;131624;361
Chr1;131624;131625;362
Chr1;131625;131626;360
Chr1;131626;131627;365
Chr1;131627;131628;368
Chr1;131628;131630;365
Chr1;131630;131631;351
Chr1;131631;131632;373
Chr1;131632;131633;369
Chr1;131633;131634;370
Chr1;131634;131635;366
Chr1;131635;131636;362
Chr1;131636;131637;370
Chr1;131637;131638;351
Chr1;131638;131639;370
Chr1;131639;131640;324
Chr1;131640;131641;372
Chr1;131641;131642;374
Chr1;131642;131645;363
Chr1;131645;131646;336
Chr1;131646;131647;372
Chr1;131647;131648;362
Chr1;131648;131649;368
Chr1;131649;131650;363
Chr1;131650;131651;364
Chr1;131651;131652;329
Chr1;131652;131653;374
Chr1;131653;131654;375
Chr1;131654;131655;373
Chr1;131655;131656;367
Chr1;131656;131657;371
Chr1;131657;131658;369
Chr1;131658;131659;367
Chr1;131659;131660;370
Chr1;131660;131661;362
Chr1;131661;131662;320
Chr1;131662;131663;365
Chr1;131663;131664;373
Chr1;131664;131665;375
Chr1;131665;131666;360
Chr1;131666;131667;337
Chr1;131667;131668;364
Chr1;131668;131669;355
Chr1;131669;131670;321
Chr1;131670;131671;364
Chr1;131671;131673;356
Chr1;131673;131674;354
Chr1;131674;131675;350
Chr1;131675;131676;365
Chr1;131676;131678;353
Chr1;131678;131679;336
Chr1;131679;131680;361
Chr1;131680;131681;353
Chr1;131681;131682;358
Chr1;131682;131683;352
Chr1;131683;131684;342
Chr1;131684;131685;334
Chr1;131685;131686;360
Chr1;131686;131687;357
Chr1;131687;131688;326
Chr1;131688;131689;361
Chr1;131689;131690;363
Chr1;131690;131691;357
Chr1;131691;131692;355
Chr1;131692;131693;335
Chr1;131693;131694;362
Chr1;131694;131696;347
Chr1;131696;131697;360
Chr1;131697;131698;354
Chr1;131698;131699;359
Chr1;131699;131700;349
Chr1;131700;131701;347
Chr1;131701;131702;353
Chr1;131702;131703;324
Chr1;131703;131705;363
Chr1;131705;131706;356
Chr1;131706;131707;357
Chr1;131707;131708;355
Chr1;131708;131709;337
Chr1;131709;131710;362
Chr1;131710;131711;355
Chr1;131711;131712;357
Chr1;131712;131713;349
Chr1;131713;131714;346
Chr1;131714;131715;331
Chr1;131715;131716;363
Chr1;131716;131717;354
Chr1;131717;131718;353
Chr1;131718;131719;358
Chr1;131719;131720;332
Chr1;131720;131721;361
Chr1;131721;131722;357
Chr1;131722;131723;354
Chr1;131723;131725;352
Chr1;131725;131726;354
Chr1;131726;131728;347
Chr1;131728;131729;348
Chr1;131729;131730;317
Chr1;131730;131731;362
Chr1;131731;131732;364
Chr1;131732;131733;362
Chr1;131733;131734;356
Chr1;131734;131735;354
Chr1;131735;131736;307
Chr1;131736;131738;362
Chr1;131738;131739;348
Chr1;131739;131740;350
Chr1;131740;131741;355
Chr1;131741;131742;342
Chr1;131742;131743;359
Chr1;131743;131744;341
Chr1;131744;131745;348
Chr1;131745;131746;354
Chr1;131746;131747;330
Chr1;131747;131748;364
Chr1;131748;131749;357
Chr1;131749;131750;358
Chr1;131750;131751;349
Chr1;131751;131752;361
Chr1;131752;131753;347
Chr1;131753;131754;343
Chr1;131754;131755;358
Chr1;131755;131756;353
Chr1;131756;131757;327
Chr1;131757;131758;362
Chr1;131758;131759;348
Chr1;131759;131760;350
Chr1;131760;131761;359
Chr1;131761;131762;328
Chr1;131762;131763;358
Chr1;131763;131764;347
Chr1;131764;131765;352
Chr1;131765;131766;348
Chr1;131766;131767;356
Chr1;131767;131768;320
Chr1;131768;131769;361
Chr1;131769;131770;362
Chr1;131770;131771;348
Chr1;131771;131772;353
Chr1;131772;131773;362
Chr1;131773;131774;315
Chr1;131774;131775;360
Chr1;131775;131776;361
Chr1;131776;131777;355
Chr1;131777;131778;330
Chr1;131778;131779;359
Chr1;131779;131780;348
Chr1;131780;131781;358
Chr1;131781;131782;326
Chr1;131782;131783;357
Chr1;131783;131784;355
Chr1;131784;131785;359
Chr1;131785;131786;332
Chr1;131786;131787;358
Chr1;131787;131788;353
Chr1;131788;131789;330
Chr1;131789;131790;356
Chr1;131790;131791;348
Chr1;131791;131792;347
Chr1;131792;131793;350
Chr1;131793;131794;346
Chr1;131794;131795;347
Chr1;131795;131796;333
Chr1;131796;131798;362
Chr1;131798;131799;352
Chr1;131799;131800;356
Chr1;131800;131801;355
Chr1;131801;131802;347
Chr1;131802;131803;351
Chr1;131803;131804;345
Chr1;131804;131805;358
Chr1;131805;131806;347
Chr1;131806;131807;338
Chr1;131807;131808;356
Chr1;131808;131809;321
Chr1;131809;131810;363
Chr1;131810;131811;361
Chr1;131811;131812;345
Chr1;131812;131813;351
Chr1;131813;131814;354
Chr1;131814;131815;346
Chr1;131815;131816;355
Chr1;131816;131817;322
Chr1;131817;131818;361
Chr1;131818;131819;365
Chr1;131819;131820;356
Chr1;131820;131821;353
Chr1;131821;131822;360
Chr1;131822;131823;328
Chr1;131823;131824;363
Chr1;131824;131825;364
Chr1;131825;131826;356
Chr1;131826;131827;352
Chr1;131827;131828;351
Chr1;131828;131829;345
Chr1;131829;131830;364
Chr1;131830;131831;369
Chr1;131831;131832;333
Chr1;131832;131833;377
Chr1;131833;131834;376
Chr1;131834;131835;374
Chr1;131835;131836;365
Chr1;131836;131837;368
Chr1;131837;131838;374
Chr1;131838;131839;362
Chr1;131839;131840;354
Chr1;131840;131841;376
Chr1;131841;131842;362
Chr1;131842;131843;365
Chr1;131843;131844;364
Chr1;131844;131845;351
Chr1;131845;131846;372
Chr1;131846;131847;365
Chr1;131847;131848;322
Chr1;131848;131849;371
Chr1;131849;131850;377
Chr1;131850;131851;378
Chr1;131851;131852;376
Chr1;131852;131853;373
Chr1;131853;131854;369
Chr1;131854;131855;344
Chr1;131855;131856;378
Chr1;131856;131857;374
Chr1;131857;131858;345
Chr1;131858;131859;376
Chr1;131859;131860;372
Chr1;131860;131861;326
Chr1;131861;131862;367
Chr1;131862;131863;375
Chr1;131863;131864;377
Chr1;131864;131865;376
Chr1;131865;131866;372
Chr1;131866;131867;373
Chr1;131867;131868;369
Chr1;131868;131869;366
Chr1;131869;131870;364
Chr1;131870;131871;319
Chr1;131871;131872;371
Chr1;131872;131873;373
Chr1;131873;131874;372
Chr1;131874;131876;364
Chr1;131876;131877;371
Chr1;131877;131878;334
Chr1;131878;131879;375
Chr1;131879;131880;374
Chr1;131880;131881;352
Chr1;131881;131882;376
Chr1;131882;131883;375
Chr1;131883;131884;349
Chr1;131884;131885;376
Chr1;131885;131886;372
Chr1;131886;131887;366
Chr1;131887;131888;358
Chr1;131888;131889;368
Chr1;131889;131890;365
Chr1;131890;131891;369
Chr1;131891;131892;376
Chr1;131892;131893;335
Chr1;131893;131894;374
Chr1;131894;131895;367
Chr1;131895;131896;349
Chr1;131896;131897;376
Chr1;131897;131898;355
Chr1;131898;131899;374
Chr1;131899;131900;363
Chr1;131900;131901;375
Chr1;131901;131902;372
Chr1;131902;131903;364
Chr1;131903;131904;370
Chr1;131904;131905;339
Chr1;131905;131906;377
Chr1;131906;131908;374
Chr1;131908;131909;367
Chr1;131909;131910;330
Chr1;131910;131911;377
Chr1;131911;131912;378
Chr1;131912;131913;368
Chr1;131913;131914;340
Chr1;131914;131915;375
Chr1;131915;131916;377
Chr1;131916;131917;362
Chr1;131917;131918;374
Chr1;131918;131919;372
Chr1;131919;131920;374
Chr1;131920;131921;334
Chr1;131921;131922;374
Chr1;131922;131923;378
Chr1;131923;131924;374
Chr1;131924;131925;366
Chr1;131925;131926;363
Chr1;131926;131927;362
Chr1;131927;131928;368
Chr1;131928;131929;370
Chr1;131929;131930;346
Chr1;131930;131931;374
Chr1;131931;131932;372
Chr1;131932;131933;355
Chr1;131933;131934;373
Chr1;131934;131935;370
Chr1;131935;131936;368
Chr1;131936;131937;347
Chr1;131937;131938;369
Chr1;131938;131939;310
Chr1;131939;131940;374
Chr1;131940;131942;378
Chr1;131942;131943;375
Chr1;131943;131944;369
Chr1;131944;131945;372
Chr1;131945;131946;363
Chr1;131946;131947;366
Chr1;131947;131948;321
Chr1;131948;131949;376
Chr1;131949;131950;374
Chr1;131950;131951;369
Chr1;131951;131952;329
Chr1;131952;131953;374
Chr1;131953;131954;378
Chr1;131954;131955;375
Chr1;131955;131956;367
Chr1;131956;131957;369
Chr1;131957;131958;340
Chr1;131958;131959;376
Chr1;131959;131960;365
Chr1;131960;131961;331
Chr1;131961;131962;372
Chr1;131962;131963;368
Chr1;131963;131964;363
Chr1;131964;131965;349
Chr1;131965;131966;358
Chr1;131966;131967;377
Chr1;131967;131968;369
Chr1;131968;131969;334
Chr1;131969;131970;378
Chr1;131970;131971;373
Chr1;131971;131972;351
Chr1;131972;131973;374
Chr1;131973;131974;370
Chr1;131974;131975;362
Chr1;131975;131976;368
Chr1;131976;131977;350
Chr1;131977;131978;378
Chr1;131978;131979;370
Chr1;131979;131980;369
Chr1;131980;131981;360
Chr1;131981;131982;353
Chr1;131982;131983;375
Chr1;131983;131984;327
Chr1;131984;131985;370
Chr1;131985;131986;373
Chr1;131986;131987;369
Chr1;131987;131988;321
Chr1;131988;131989;370
Chr1;131989;131991;378
